name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-18T00:00:00Z,1883.6511251607205
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-19T00:00:00Z,2093.031202407016
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-20T00:00:00Z,2249.5195576453207
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-21T00:00:00Z,2057.8843025762944
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-22T00:00:00Z,1829.553787433527
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-23T00:00:00Z,2105.3925308534835
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-24T00:00:00Z,1744.0030721129312
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-25T00:00:00Z,1859.896941175814
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-26T00:00:00Z,2350.487027692044
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-27T00:00:00Z,2538.143801676123
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-28T00:00:00Z,2521.451069369404
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-29T00:00:00Z,3148.296005979953
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-30T00:00:00Z,2924.9875999550027
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-01T00:00:00Z,5006.621548611102
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-02T00:00:00Z,5387.473417288242
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-03T00:00:00Z,4433.613365751461
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-04T00:00:00Z,4232.869025730866
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-05T00:00:00Z,2837.2353746785057
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-06T00:00:00Z,2472.6244495884575
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-07T00:00:00Z,2500.683771969345
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-08T00:00:00Z,2279.6734199674042
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-12-09T00:00:00Z,1498.1196959765311
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-01T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-02T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-03T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-04T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-05T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-06T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-07T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-08T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-09T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-10T00:00:00Z,4759.880998534695
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-11T00:00:00Z,7117.869599069931
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-12T00:00:00Z,19802.537388492336
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-13T00:00:00Z,6986.879770929813
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-14T00:00:00Z,5136.332463959588
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-15T00:00:00Z,19096.678852998593
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-16T00:00:00Z,7362.855844564438
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-17T00:00:00Z,4346.793267403974
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-18T00:00:00Z,6198.743947584452
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-19T00:00:00Z,15217.36984343926
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-20T00:00:00Z,5220.923761006108
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-21T00:00:00Z,7009.421974397677
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-22T00:00:00Z,20430.257740751462
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-23T00:00:00Z,4586.8293854488265
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-24T00:00:00Z,6946.483834780057
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-25T00:00:00Z,5870.880625332196
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-26T00:00:00Z,4481.228510866783
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-27T00:00:00Z,3861.36533613046
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-28T00:00:00Z,3936.759873692548
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-29T00:00:00Z,3549.756194551609
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-30T00:00:00Z,4803.7415664544815
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-31T00:00:00Z,4548.296288944615
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-02-01T00:00:00Z,4337.692344843105
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-02-02T00:00:00Z,4800.652658725579
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-02-03T00:00:00Z,1479.7393940216523
